DATAFLOW,LAST UPDATE,freq,unit,hhtyp,incgrp,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Germany,2019,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Germany,2020,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2003,0.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2004,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2005,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2006,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2007,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2008,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2009,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2010,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2011,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2012,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2013,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2014,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2015,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2016,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2017,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2018,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2019,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Denmark,2020,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2005,0.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2006,0.8,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2007,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2008,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2009,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2010,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2011,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2012,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2013,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2014,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2015,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2016,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2017,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2018,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2019,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Euro area - 19 countries  (2015-2022),2020,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2004,15.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2005,14.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2006,13.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2007,12.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2008,10.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2009,9.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2010,8.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2011,7.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2012,6.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2013,6.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2014,5.5,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2015,4.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2016,5.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2017,4.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2018,4.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2019,3.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Estonia,2020,2.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2003,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2004,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2005,1.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2006,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2007,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2008,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2009,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2010,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2011,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2012,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2013,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2014,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2015,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2016,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2017,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2018,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2019,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Greece,2020,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2004,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2005,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2006,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2007,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2008,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2009,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2010,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2011,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2012,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2013,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2014,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2015,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2016,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2017,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2018,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2019,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Spain,2020,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,2.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,2.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,2.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,1.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,1.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,1.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,1.6,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,1.5,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2007,3.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2008,2.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2009,2.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2010,2.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2011,2.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2012,2.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2013,2.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2014,2.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2015,1.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2016,1.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2017,1.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2018,1.6,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (2007-2013),2019,1.5,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2010,2.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2011,2.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2012,2.6,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2013,2.4,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2014,2.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2015,2.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2016,2.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2017,2.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2018,1.8,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2019,1.6,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 27 countries (from 2020),2020,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2010,2.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2011,2.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2012,2.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2013,2.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2014,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2015,1.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2016,1.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2017,1.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2018,1.6,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,European Union - 28 countries (2013-2020),2019,1.5,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2004,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2005,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2006,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2007,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2008,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2009,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2010,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2011,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2012,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2013,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2014,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2015,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2016,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2017,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2018,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2019,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Finland,2020,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2004,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2005,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2006,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2007,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2008,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2009,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2010,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2011,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2012,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2013,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2014,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2015,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2016,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2017,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2018,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2019,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,France,2020,0.4,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2010,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2011,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2012,1.9,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2013,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2014,1.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2015,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2016,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2017,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2018,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2019,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Croatia,2020,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2005,6.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2006,4.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2007,3.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2008,3.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2009,3.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2010,4.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2011,3.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2012,4.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2013,4.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2014,4.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2015,3.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2016,3.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2017,3.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2018,3.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2019,2.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Hungary,2020,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Ireland,2003,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Ireland,2004,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Ireland,2005,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Ireland,2006,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Ireland,2007,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Ireland,2008,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Total,Total,Total,Ireland,2009,0.2,,
