DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2007,70.858,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2008,72.915,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2009,67.341,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2010,68.584,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2011,64.677,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2012,65.889,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2013,61.750,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2014,65.455,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2015,71.047,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2016,72.911,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2017,71.282,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2018,70.681,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2019,74.103,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2020,81.415,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2021,73.819,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2022,79.567,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Greece,2023,75.599,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2000,76.797,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2001,74.797,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2002,78.642,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2003,76.738,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2004,77.652,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2005,81.534,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2006,81.304,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2007,79.560,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2008,81.605,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2009,79.549,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2010,77.003,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2011,76.012,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2012,72.798,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2013,69.997,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2014,72.557,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2015,72.741,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2016,71.486,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2017,73.886,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2018,73.613,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2019,75.034,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2020,67.892,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2021,69.409,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2022,74.359,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Spain,2023,68.418,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2000,56.285,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2001,55.769,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2002,56.256,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2003,56.878,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2004,56.854,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2005,57.819,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2006,58.244,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2007,57.219,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2008,58.370,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2009,57.172,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2010,55.746,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2011,56.337,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2012,54.891,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2013,53.908,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2014,54.400,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2015,55.999,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2016,56.124,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2017,57.502,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2018,58.122,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2019,60.471,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2020,57.459,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2021,55.520,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2022,62.514,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,European Union - 27 countries (from 2020),2023,58.272,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2000,55.475,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2001,55.337,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2002,52.360,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2003,59.095,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2004,54.731,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2005,54.459,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2006,54.073,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2007,53.320,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2008,54.483,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2009,54.795,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2010,48.852,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2011,53.897,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2012,47.103,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2013,49.640,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2014,49.890,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2015,47.901,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2016,46.104,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2017,43.868,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2018,45.230,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2019,42.894,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2020,43.031,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2021,37.939,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2022,40.919,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Finland,2023,29.566,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2000,51.275,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2001,50.429,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2002,50.817,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2003,50.665,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2004,50.860,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2005,51.698,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2006,51.518,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2007,50.420,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2008,50.748,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2009,50.652,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2010,48.668,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2011,49.039,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2012,48.174,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2013,47.987,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2014,46.212,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2015,45.894,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2016,47.340,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2017,48.743,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2018,46.793,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2019,47.480,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2020,44.391,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2021,44.114,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2022,51.866,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,France,2023,44.874,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2000,48.345,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2001,46.556,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2002,54.450,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2003,50.697,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2004,51.876,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2005,52.595,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2006,49.170,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2007,51.805,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2008,54.755,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2009,46.044,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2010,46.696,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2011,49.641,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2012,49.847,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2013,47.436,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2014,44.206,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2015,48.791,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2016,48.430,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2017,53.157,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2018,52.695,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2019,56.216,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2020,53.564,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2021,54.539,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2022,60.303,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Croatia,2023,55.722,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2000,54.978,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2001,53.411,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2002,56.885,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2003,62.057,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2004,60.955,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2005,62.254,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2006,61.819,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2007,60.362,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2008,62.589,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2009,57.574,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2010,56.930,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2011,50.273,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2012,50.146,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2013,50.122,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2014,59.845,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2015,53.875,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2016,55.823,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2017,62.645,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2018,58.123,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2019,69.712,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2020,56.618,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2021,54.121,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2022,64.208,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Hungary,2023,62.064,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2000,85.432,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2001,89.603,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2002,88.084,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2003,90.261,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2004,91.608,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2005,89.647,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2006,90.745,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2007,87.548,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2008,89.991,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2009,87.797,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2010,87.462,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2011,90.312,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2012,83.677,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2013,91.506,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2014,86.012,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2015,88.653,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2016,68.951,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2017,66.010,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2018,67.564,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2019,68.656,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2020,71.080,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2021,77.047,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2022,79.246,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Ireland,2023,77.901,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2000,30.567,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2001,29.083,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2002,28.813,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2003,27.848,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2004,31.955,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2005,31.224,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2006,25.980,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2007,22.832,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2008,21.200,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2009,20.106,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2010,13.864,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2011,13.390,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2012,13.694,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2013,13.505,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2014,13.955,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2015,16.418,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2016,18.941,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2017,18.370,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2018,19.143,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2019,16.106,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2020,11.966,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Iceland,2021,15.228,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2000,86.523,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2001,83.244,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2002,85.589,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2003,82.995,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2004,84.360,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2005,83.348,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2006,85.867,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2007,83.002,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2008,82.804,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2009,80.777,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2010,82.571,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2011,81.353,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2012,79.109,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2013,76.736,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2014,75.811,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2015,77.030,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2016,77.653,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2017,76.979,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2018,76.338,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2019,77.484,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2020,73.454,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2021,73.348,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2022,79.165,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Italy,2023,74.813,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2000,57.776,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2001,45.539,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2002,40.610,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2003,42.663,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2004,45.521,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2005,55.332,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2006,60.351,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2007,59.111,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2008,56.016,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2009,48.045,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2010,79.045,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2011,78.604,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2012,77.534,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2013,75.556,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2014,74.935,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Total,Percentage,Lithuania,2015,75.452,,
