DATAFLOW,LAST UPDATE,freq,ww_tp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2006,6.84,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2007,6.73,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2008,7.15,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2009,8.44,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2010,8.63,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2011,8.81,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2012,8.98,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2013,9.39,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2014,9.98,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2015,10.82,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2016,12.50,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2017,12.60,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2018,12.87,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2019,13.14,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2020,13.77,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2021,14.67,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Serbia,2022,15.16,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2000,94.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2001,94.00,i,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2002,93.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2003,94.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2004,94.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2005,94.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2006,94.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2007,94.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2008,94.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2009,94.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2010,94.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2011,94.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2012,95.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2013,95.00,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2014,95.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2015,95.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2016,95.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2017,95.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2018,96.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2019,96.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2020,96.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Sweden,2021,96.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2000,12.30,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2001,15.50,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2002,18.40,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2003,19.90,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2004,29.30,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2005,32.10,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2006,47.60,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2007,48.80,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2008,51.10,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2009,52.90,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2010,51.60,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2011,54.40,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2012,53.70,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2013,55.20,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2014,55.60,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2015,57.40,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2016,63.22,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2017,67.61,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2018,68.95,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2019,69.52,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2020,69.32,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2021,67.61,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovenia,2022,68.45,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovakia,2016,63.60,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovakia,2017,65.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovakia,2018,65.70,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovakia,2019,68.10,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovakia,2020,68.80,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovakia,2021,69.90,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Slovakia,2022,70.60,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2000,18.30,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2001,19.20,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2002,19.20,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2003,21.10,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2004,24.80,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2005,28.50,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2006,29.60,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2007,31.10,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2008,31.40,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2009,35.20,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2010,37.60,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2011,39.80,i,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2012,42.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2013,45.53,i,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2014,49.05,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2015,55.41,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2016,56.30,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2017,60.48,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2018,60.79,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2019,61.03,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2020,61.12,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2021,60.75,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Türkiye,2022,61.18,e,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2000,91.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2001,98.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2002,99.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2003,99.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2004,99.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2005,99.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2008,96.90,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2009,97.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2010,99.50,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2011,98.95,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2012,99.30,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2013,99.65,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,United Kingdom,2014,100.00,,
ESTAT:SDG_06_20(1.0),10/07/24 23:00:00,Annual,"Urban, independent and other wastewater treatment - at least secondary treatment",Percentage,Kosovo*,2011,0.55,,
