DATAFLOW,LAST UPDATE,freq,waste,hazard,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Hungary,2008,1688,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Hungary,2010,1674,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Hungary,2012,1644,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Hungary,2014,1688,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Hungary,2016,1624,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Hungary,2018,1879,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Hungary,2020,1759,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Hungary,2022,2838,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2004,6019,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2006,6926,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2008,5288,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2010,4344,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2012,2764,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2014,3256,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2016,3207,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2018,2874,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2020,3248,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Ireland,2022,2971,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Iceland,2004,1717,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Iceland,2008,2434,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Iceland,2010,1607,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Iceland,2012,1651,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Iceland,2014,2490,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Iceland,2016,3182,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Iceland,2018,3667,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Iceland,2020,2895,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2004,2424,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2006,2666,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2008,3047,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2010,2676,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2012,2594,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2014,2597,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2016,2702,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2018,2855,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2020,2942,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Italy,2022,3212,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Liechtenstein,2008,10806,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Liechtenstein,2010,8666,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Liechtenstein,2012,12727,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Liechtenstein,2014,15278,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Liechtenstein,2016,13325,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Liechtenstein,2018,11448,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Liechtenstein,2020,13951,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Liechtenstein,2022,11088,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2004,2076,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2006,1945,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2008,1980,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2010,1801,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2012,1901,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2014,2114,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2016,2327,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2018,2527,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2020,2396,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Lithuania,2022,2003,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2004,18153,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2006,17728,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2008,19630,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2010,20597,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2012,15816,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2014,12713,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2016,17217,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2018,14828,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2020,14618,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Luxembourg,2022,15169,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2004,556,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2006,838,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2008,687,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2010,714,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2012,1135,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2014,1315,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2016,975,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2018,920,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2020,1501,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Latvia,2022,1330,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Montenegro,2012,1634,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Montenegro,2014,1757,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Montenegro,2016,1820,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Montenegro,2018,1965,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Montenegro,2020,2007,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Montenegro,2022,2050,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,North Macedonia,2008,666,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,North Macedonia,2010,1133,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,North Macedonia,2012,4111,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,North Macedonia,2014,1058,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,North Macedonia,2016,688,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,North Macedonia,2018,549,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,North Macedonia,2020,716,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,North Macedonia,2022,1038,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2004,7840,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2006,7060,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2008,5057,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2010,3245,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2012,3636,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2014,3960,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2016,4379,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2018,5336,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2020,6938,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Malta,2022,5004,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2004,5678,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2006,6067,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2008,6242,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2010,7291,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2012,7233,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2014,7848,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2016,8281,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2018,8429,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2020,7175,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Netherlands,2022,6921,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2004,1623,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2006,2127,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2008,2157,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2010,1929,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2012,2136,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2014,2066,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2016,2127,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2018,2662,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2020,2610,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Norway,2022,2573,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2004,3601,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2006,4028,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2008,3645,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2010,4171,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2012,4266,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2014,4714,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2016,4793,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2018,4621,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2020,4492,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Poland,2022,4739,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2004,2796,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2006,3322,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2008,1599,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2010,1290,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2012,1271,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2014,1381,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2016,1427,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2018,1546,b,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2020,1612,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Portugal,2022,1878,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2004,17215,i,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2006,16248,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2008,9209,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2010,9949,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2012,12432,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2014,8871,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2016,9012,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2018,10425,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2020,7344,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Romania,2022,8410,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Serbia,2010,4610,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Serbia,2012,7640,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Serbia,2014,6890,b,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Serbia,2016,6937,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Serbia,2018,7319,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Serbia,2020,8499,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Serbia,2022,26325,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2004,10203,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2006,10459,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2008,9346,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2010,12545,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2012,16420,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous and non-hazardous - total,All NACE activities plus households,Kilograms per capita,Sweden,2014,17226,,
