DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2009,13.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2010,11.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2011,10.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2012,8.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2013,8.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2014,7.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2015,7.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2016,7.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2017,6.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2018,6.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2019,6.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2020,5.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2021,5.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Greece,2022,6.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2000,14.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2001,13.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2002,12.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2003,12.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2004,11.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2005,10.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2006,9.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2007,8.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2008,6.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2009,5.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2010,5.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2011,4.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2012,4.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2013,3.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2014,3.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2015,3.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2016,3.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2017,3.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2018,3.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2019,3.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2020,2.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2021,3.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Spain,2022,3.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2000,12.5,be,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2001,11.9,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2002,11.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2003,11.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2004,10.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2005,9.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2006,9.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2007,9.1,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2008,8.4,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2009,7.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2010,6.7,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2011,6.5,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2012,6.0,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2013,5.5,be,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2014,5.5,be,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2015,5.5,be,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2016,5.4,e,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2017,5.3,be,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2018,5.2,e,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2019,5.1,be,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2020,4.2,be,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2021,4.5,bep,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,European Union - 27 countries (from 2020),2022,4.6,bep,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2000,7.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2001,8.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2002,8.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2003,7.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2004,7.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2005,7.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2006,6.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2007,7.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2008,6.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2009,5.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2010,5.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2011,5.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2012,4.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2013,4.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2014,4.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2015,4.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2016,4.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2017,4.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2018,4.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2019,3.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2020,4.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2021,4.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Finland,2022,3.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2000,13.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2001,13.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2002,12.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2003,9.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2004,8.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2005,8.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2006,7.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2007,7.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2008,6.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2009,6.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2010,6.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2011,6.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2012,5.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2013,5.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2014,5.1,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2015,5.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2016,5.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2017,5.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2018,4.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2019,4.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2020,3.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2021,4.3,p,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,France,2022,4.8,p,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2000,14.7,e,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2001,15.0,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2002,14.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2003,16.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2004,14.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2005,13.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2006,14.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2007,14.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2008,15.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2009,12.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2010,9.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2011,9.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2012,9.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2013,8.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2014,7.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2015,8.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2016,7.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2017,8.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2018,7.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2019,7.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2020,6.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2021,7.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Croatia,2022,7.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2000,11.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2001,12.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2002,14.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2003,13.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2004,12.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2005,12.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2006,12.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2007,12.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2008,9.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2009,8.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2010,7.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2011,6.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2012,6.1,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2013,6.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2014,6.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2015,6.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2016,6.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2017,6.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2018,6.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2019,6.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2020,4.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2021,5.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Hungary,2022,5.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2000,11.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2001,10.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2002,9.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2003,8.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2004,9.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2005,9.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2006,8.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2007,7.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2008,6.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2009,5.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2010,4.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2011,4.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2012,3.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2013,4.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2014,4.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2015,3.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2016,3.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2017,3.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2018,2.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2019,2.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2020,2.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2021,2.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Ireland,2022,3.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2000,11.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2001,8.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2002,10.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2003,7.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2004,7.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2005,6.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2006,10.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2007,4.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2008,3.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2009,5.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2010,2.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2011,3.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2012,2.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2013,4.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2014,1.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2015,4.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2016,5.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2017,4.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2018,5.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2019,1.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2020,2.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2021,2.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Iceland,2022,2.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2000,12.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2001,12.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2002,12.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2003,11.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2004,10.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2005,10.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2006,9.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2007,8.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2008,8.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2009,7.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2010,6.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2011,6.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2012,6.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2013,5.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2014,5.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2015,5.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2016,5.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2017,5.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2018,5.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2019,5.3,b,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2020,4.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2021,4.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Italy,2022,5.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2000,9.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2001,6.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2002,0.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2003,14.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2004,2.9,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2005,5.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2006,0.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2007,0.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2008,2.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2009,2.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2010,0.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2011,5.5,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2012,2.7,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2013,5.4,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2014,8.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2015,5.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2016,0.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2017,5.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2018,0.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2019,0.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2020,2.6,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2021,0.0,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Liechtenstein,2022,5.1,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Lithuania,2000,18.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Lithuania,2001,20.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Lithuania,2002,20.2,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Lithuania,2003,20.8,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Lithuania,2004,22.3,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Total,Rate,Lithuania,2005,23.3,,
