DATAFLOW,LAST UPDATE,freq,reason,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Italy,2020,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Italy,2021,1.0,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Italy,2022,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Italy,2023,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2006,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2007,0.3,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2008,0.6,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2009,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2010,0.4,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2011,0.3,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2012,0.3,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2013,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2014,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2015,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2016,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2017,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2018,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2019,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2020,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2021,0.2,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2022,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Lithuania,2023,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2006,0.3,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2007,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2008,0.3,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2009,1.2,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2010,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2011,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2012,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2013,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2014,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2015,1.0,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2016,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2017,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2018,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2019,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2020,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2021,0.4,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2022,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Luxembourg,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2006,1.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2007,1.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2008,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2009,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2010,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2011,1.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2012,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2013,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2014,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2015,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2016,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2017,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2018,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2019,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2020,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2021,0.6,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2022,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Latvia,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2011,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2012,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2013,0.4,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2014,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2015,0.3,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2016,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2017,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2018,0.3,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2019,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Montenegro,2020,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2006,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2007,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2008,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2009,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2010,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2011,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2012,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2013,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2014,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2015,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2016,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2017,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2018,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2019,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,North Macedonia,2020,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2006,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2007,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2008,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2009,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2010,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2011,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2012,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2013,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2014,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2015,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2016,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2017,0.8,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2018,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2019,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2020,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2021,0.3,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2022,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Malta,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2006,0.3,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2007,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2008,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2009,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2010,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2011,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2012,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2013,0.1,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2014,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2015,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2016,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2017,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2018,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2019,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2020,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2021,0.5,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2022,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Netherlands,2023,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2006,0.3,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2007,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2008,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2009,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2010,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2011,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2012,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2013,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2014,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2015,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2016,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2017,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2018,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2019,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2020,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2021,,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2022,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Norway,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2006,1.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2007,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2008,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2009,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2010,1.4,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2011,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2012,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2013,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2014,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2015,1.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2016,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2017,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2018,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2019,1.6,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2020,1.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2021,0.7,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2022,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Poland,2023,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2006,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2007,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2008,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2009,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2010,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2011,0.4,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2012,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2013,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2014,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2015,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2016,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2017,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2018,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2019,0.4,,
