unit,country,year,value
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2015,7.47
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2016,7.72
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2017,7.93
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2018,8.23
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2019,8.84
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2020,9.51
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2021,9.49
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2022,11.04
Purchasing power standard (PPS) per kilogram of oil equivalent,France,2023,11.66
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2000,4.67
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2001,4.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2002,4.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2003,5.0
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2004,5.34
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2005,5.54
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2006,6.17
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2007,6.54
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2008,7.07
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2009,6.91
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2010,6.91
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2011,7.28
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2012,7.79
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2013,8.01
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2014,8.38
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2015,8.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2016,8.58
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2017,8.71
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2018,9.26
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2019,9.63
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2020,9.49
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2021,10.36
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2022,11.77
Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,2023,12.74
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2000,3.99
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2001,4.32
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2002,4.69
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2003,4.88
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2004,5.08
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2005,4.95
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2006,5.21
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2007,5.49
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2008,5.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2009,6.06
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2010,6.17
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2011,6.55
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2012,6.86
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2013,7.32
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2014,7.63
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2015,7.53
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2016,7.49
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2017,7.45
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2018,7.95
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2019,8.41
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2020,8.41
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2021,8.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2022,10.15
Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,2023,11.35
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2000,6.57
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2001,6.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2002,7.3
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2003,7.99
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2004,8.45
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2005,8.85
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2006,9.58
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2007,10.01
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2008,9.6
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2009,9.29
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2010,9.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2011,11.11
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2012,11.21
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2013,12.11
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2014,12.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2015,16.89
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2016,15.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2017,17.79
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2018,19.01
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2019,19.69
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2020,22.6
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2021,25.95
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2022,29.64
Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,2023,29.25
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2000,2.03
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2001,2.29
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2002,2.27
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2003,2.29
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2004,2.51
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2005,2.64
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2006,2.27
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2007,2.05
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2008,1.88
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2009,1.71
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2010,1.71
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2011,1.62
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2012,1.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2013,1.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2014,1.77
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2015,1.99
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2016,2.2
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2017,2.18
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2018,2.06
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2019,2.22
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2020,2.17
Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2021,2.36
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2000,7.29
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2001,7.51
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2002,7.58
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2003,7.38
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2004,7.43
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2005,7.49
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2006,7.92
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2007,8.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2008,8.68
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2009,8.86
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2010,8.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2011,9.37
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2012,9.66
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2013,9.88
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2014,10.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2015,10.27
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2016,10.8
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2017,10.73
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2018,11.08
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2019,11.46
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2020,11.71
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2021,12.02
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2022,13.82
Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,2023,15.26
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2000,3.31
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2001,3.2
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2002,3.26
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2003,3.58
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2004,3.76
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2005,4.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2006,4.75
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2007,5.02
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2008,5.29
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2009,4.84
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2010,6.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2011,6.84
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2012,7.19
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2013,7.99
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2014,8.34
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2015,8.31
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2016,8.18
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2017,8.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2018,8.68
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2019,9.27
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2020,9.48
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2021,10.11
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2022,12.3
Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,2023,13.05
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2000,5.46
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2001,5.32
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2002,5.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2003,5.27
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2004,5.15
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2005,5.46
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2006,6.27
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2007,6.96
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2008,7.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2009,7.47
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2010,7.46
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2011,7.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2012,8.49
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2013,9.12
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2014,9.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2015,10.57
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2016,10.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2017,10.87
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2018,10.66
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2019,10.77
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2020,12.39
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2021,13.19
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2022,15.55
Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,2023,16.25
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2000,3.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2001,3.95
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2002,4.28
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2003,4.35
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2004,4.64
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2005,5.05
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2006,5.34
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2007,5.93
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2008,6.43
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2009,5.6
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2010,5.64
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2011,6.22
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2012,6.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2013,6.74
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2014,7.01
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2015,7.4
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2016,7.46
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2017,7.66
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2018,8.06
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2019,8.11
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2020,8.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2021,8.84
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2022,10.06
Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,2023,10.96
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2006,4.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2007,5.3
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2008,5.37
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2009,6.3
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2010,5.66
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2011,5.9
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2012,5.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2013,6.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2014,7.03
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2015,7.17
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2016,7.95
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2017,8.11
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2018,8.45
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2019,8.78
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2020,8.15
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2021,8.76
Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,2022,10.22
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2000,3.84
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2001,3.92
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2002,4.14
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2003,3.94
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2004,4.32
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2005,4.48
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2006,4.75
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2007,4.87
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2008,5.51
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2009,6.05
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2010,6.13
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2011,5.74
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2012,6.04
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2013,6.81
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2014,7.35
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2015,7.77
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2016,8.05
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2017,8.1
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2018,9.12
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2019,8.62
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2020,9.11
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2021,9.68
Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,2022,10.03
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2000,4.02
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2001,3.72
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2002,4.02
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2003,3.72
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2004,3.68
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2005,4.61
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2006,4.43
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2007,4.46
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2008,4.48
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2009,4.11
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2010,3.8
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2011,4.02
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2012,4.4
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2013,4.91
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2014,5.17
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2015,5.34
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2016,5.24
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2017,4.96
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2018,5.18
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2019,5.32
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2020,5.59
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2021,6.95
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2022,6.73
Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,2023,7.17
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2000,4.61
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2001,4.67
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2002,4.8
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2003,4.69
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2004,4.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2005,5.08
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2006,5.37
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2007,5.73
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2008,6.05
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2009,5.89
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2010,5.7
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2011,6.12
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2012,6.24
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2013,6.52
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2014,6.84
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2015,7.02
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2016,6.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2017,7.24
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2018,7.71
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2019,8.02
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2020,8.32
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2021,8.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2022,10.77
Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,2023,11.88
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2000,5.23
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2001,5.04
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2002,5.47
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2003,5.21
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2004,5.43
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2005,5.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2006,6.6
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2007,7.24
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2008,7.25
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2009,6.52
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2010,6.52
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2011,7.96
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2012,7.91
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2013,7.65
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2014,8.23
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2015,8.47
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2016,7.32
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2017,7.54
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2018,8.12
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2019,8.31
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2020,7.96
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2021,10.13
Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,2022,15.57
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2000,3.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2001,3.93
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2002,4.17
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2003,4.23
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2004,4.56
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2005,4.69
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2006,4.71
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2007,5.2
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2008,5.51
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2009,5.88
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2010,5.94
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2011,6.35
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2012,6.81
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2013,6.8
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2014,7.3
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2015,7.67
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2016,7.42
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2017,7.46
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2018,7.55
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2019,8.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2020,8.61
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2021,8.86
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2022,10.26
Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,2023,11.5
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2000,6.2
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2001,6.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2002,6.42
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2003,6.76
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2004,6.71
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2005,6.98
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2006,7.72
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2007,8.03
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2008,8.36
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2009,8.23
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2010,8.79
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2011,8.67
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2012,8.95
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2013,9.16
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2014,9.19
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2015,9.1
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2016,9.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2017,9.18
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2018,9.8
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2019,10.19
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2020,10.71
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2021,11.44
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2022,12.42
Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,2023,14.26
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2000,2.97
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2001,3.23
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2002,3.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2003,3.35
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2004,4.0
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2005,4.33
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2006,4.86
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2007,5.67
Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2008,6.74
