country,year,unit,traffic,deaths
Croatia,2013,Number,Total,368.0
Croatia,2014,Number,Total,308.0
Croatia,2015,Number,Total,348.0
Croatia,2016,Number,Total,307.0
Croatia,2017,Number,Total,331.0
Croatia,2018,Number,Total,317.0
Croatia,2019,Number,Total,297.0
Croatia,2020,Number,Total,237.0
Croatia,2021,Number,Total,292.0
Croatia,2022,Number,Total,275.0
Hungary,2000,Number,Total,1200.0
Hungary,2001,Number,Total,1239.0
Hungary,2002,Number,Total,1429.0
Hungary,2003,Number,Total,1326.0
Hungary,2004,Number,Total,1296.0
Hungary,2005,Number,Total,1278.0
Hungary,2006,Number,Total,1303.0
Hungary,2007,Number,Total,1232.0
Hungary,2008,Number,Total,996.0
Hungary,2009,Number,Total,822.0
Hungary,2010,Number,Total,740.0
Hungary,2011,Number,Total,638.0
Hungary,2012,Number,Total,605.0
Hungary,2013,Number,Total,591.0
Hungary,2014,Number,Total,626.0
Hungary,2015,Number,Total,644.0
Hungary,2016,Number,Total,607.0
Hungary,2017,Number,Total,625.0
Hungary,2018,Number,Total,633.0
Hungary,2019,Number,Total,602.0
Hungary,2020,Number,Total,460.0
Hungary,2021,Number,Total,544.0
Hungary,2022,Number,Total,537.0
Ireland,2000,Number,Total,418.0
Ireland,2001,Number,Total,412.0
Ireland,2002,Number,Total,378.0
Ireland,2003,Number,Total,337.0
Ireland,2004,Number,Total,377.0
Ireland,2005,Number,Total,400.0
Ireland,2006,Number,Total,365.0
Ireland,2007,Number,Total,338.0
Ireland,2008,Number,Total,280.0
Ireland,2009,Number,Total,238.0
Ireland,2010,Number,Total,212.0
Ireland,2011,Number,Total,186.0
Ireland,2012,Number,Total,163.0
Ireland,2013,Number,Total,188.0
Ireland,2014,Number,Total,192.0
Ireland,2015,Number,Total,162.0
Ireland,2016,Number,Total,182.0
Ireland,2017,Number,Total,154.0
Ireland,2018,Number,Total,135.0
Ireland,2019,Number,Total,140.0
Ireland,2020,Number,Total,144.0
Ireland,2021,Number,Total,137.0
Ireland,2022,Number,Total,155.0
Iceland,2000,Number,Total,32.0
Iceland,2001,Number,Total,24.0
Iceland,2002,Number,Total,29.0
Iceland,2003,Number,Total,23.0
Iceland,2004,Number,Total,23.0
Iceland,2005,Number,Total,19.0
Iceland,2006,Number,Total,31.0
Iceland,2007,Number,Total,15.0
Iceland,2008,Number,Total,12.0
Iceland,2009,Number,Total,17.0
Iceland,2010,Number,Total,8.0
Iceland,2011,Number,Total,12.0
Iceland,2012,Number,Total,9.0
Iceland,2013,Number,Total,15.0
Iceland,2014,Number,Total,4.0
Iceland,2015,Number,Total,16.0
Iceland,2016,Number,Total,18.0
Iceland,2017,Number,Total,16.0
Iceland,2018,Number,Total,18.0
Iceland,2019,Number,Total,6.0
Iceland,2020,Number,Total,8.0
Iceland,2021,Number,Total,9.0
Iceland,2022,Number,Total,9.0
Italy,2000,Number,Total,7061.0
Italy,2001,Number,Total,7096.0
Italy,2002,Number,Total,6980.0
Italy,2003,Number,Total,6563.0
Italy,2004,Number,Total,6122.0
Italy,2005,Number,Total,5818.0
Italy,2006,Number,Total,5669.0
Italy,2007,Number,Total,5131.0
Italy,2008,Number,Total,4725.0
Italy,2009,Number,Total,4237.0
Italy,2010,Number,Total,4114.0
Italy,2011,Number,Total,3860.0
Italy,2012,Number,Total,3753.0
Italy,2013,Number,Total,3401.0
Italy,2014,Number,Total,3381.0
Italy,2015,Number,Total,3428.0
Italy,2016,Number,Total,3283.0
Italy,2017,Number,Total,3378.0
Italy,2018,Number,Total,3334.0
Italy,2019,Number,Total,3173.0
Italy,2020,Number,Total,2395.0
Italy,2021,Number,Total,2875.0
Italy,2022,Number,Total,3159.0
Liechtenstein,2000,Number,Total,3.0
Liechtenstein,2001,Number,Total,2.0
Liechtenstein,2002,Number,Total,0.0
Liechtenstein,2003,Number,Total,5.0
Liechtenstein,2004,Number,Total,1.0
Liechtenstein,2005,Number,Total,2.0
Liechtenstein,2006,Number,Total,0.0
Liechtenstein,2007,Number,Total,0.0
Liechtenstein,2008,Number,Total,1.0
Liechtenstein,2009,Number,Total,1.0
Liechtenstein,2010,Number,Total,0.0
Liechtenstein,2011,Number,Total,2.0
Liechtenstein,2012,Number,Total,1.0
Liechtenstein,2013,Number,Total,2.0
Liechtenstein,2014,Number,Total,3.0
Liechtenstein,2015,Number,Total,2.0
Liechtenstein,2016,Number,Total,0.0
Liechtenstein,2017,Number,Total,2.0
Liechtenstein,2018,Number,Total,0.0
Liechtenstein,2019,Number,Total,0.0
Liechtenstein,2020,Number,Total,1.0
Liechtenstein,2021,Number,Total,0.0
Liechtenstein,2022,Number,Total,2.0
Lithuania,2000,Number,Total,641.0
Lithuania,2001,Number,Total,706.0
Lithuania,2002,Number,Total,697.0
Lithuania,2003,Number,Total,709.0
Lithuania,2004,Number,Total,752.0
Lithuania,2005,Number,Total,773.0
Lithuania,2006,Number,Total,760.0
Lithuania,2007,Number,Total,740.0
Lithuania,2008,Number,Total,499.0
Lithuania,2009,Number,Total,370.0
Lithuania,2010,Number,Total,299.0
Lithuania,2011,Number,Total,296.0
Lithuania,2012,Number,Total,302.0
Lithuania,2013,Number,Total,256.0
Lithuania,2014,Number,Total,267.0
Lithuania,2015,Number,Total,242.0
Lithuania,2016,Number,Total,188.0
Lithuania,2017,Number,Total,191.0
Lithuania,2018,Number,Total,173.0
Lithuania,2019,Number,Total,186.0
Lithuania,2020,Number,Total,175.0
Lithuania,2021,Number,Total,148.0
Lithuania,2022,Number,Total,120.0
Luxembourg,2000,Number,Total,76.0
Luxembourg,2001,Number,Total,70.0
Luxembourg,2002,Number,Total,62.0
Luxembourg,2003,Number,Total,53.0
Luxembourg,2004,Number,Total,50.0
Luxembourg,2005,Number,Total,47.0
Luxembourg,2006,Number,Total,43.0
Luxembourg,2007,Number,Total,46.0
Luxembourg,2008,Number,Total,35.0
Luxembourg,2009,Number,Total,48.0
Luxembourg,2010,Number,Total,32.0
Luxembourg,2011,Number,Total,33.0
Luxembourg,2012,Number,Total,34.0
Luxembourg,2013,Number,Total,45.0
Luxembourg,2014,Number,Total,35.0
Luxembourg,2015,Number,Total,36.0
Luxembourg,2016,Number,Total,32.0
Luxembourg,2017,Number,Total,25.0
Luxembourg,2018,Number,Total,36.0
Luxembourg,2019,Number,Total,22.0
Luxembourg,2020,Number,Total,26.0
Luxembourg,2021,Number,Total,24.0
Luxembourg,2022,Number,Total,36.0
Latvia,2000,Number,Total,635.0
Latvia,2001,Number,Total,558.0
Latvia,2002,Number,Total,559.0
Latvia,2003,Number,Total,532.0
Latvia,2004,Number,Total,516.0
Latvia,2005,Number,Total,442.0
Latvia,2006,Number,Total,407.0
Latvia,2007,Number,Total,419.0
Latvia,2008,Number,Total,316.0
Latvia,2009,Number,Total,254.0
Latvia,2010,Number,Total,218.0
Latvia,2011,Number,Total,179.0
Latvia,2012,Number,Total,177.0
Latvia,2013,Number,Total,179.0
Latvia,2014,Number,Total,212.0
Latvia,2015,Number,Total,188.0
Latvia,2016,Number,Total,158.0
Latvia,2017,Number,Total,136.0
Latvia,2018,Number,Total,148.0
Latvia,2019,Number,Total,132.0
Latvia,2020,Number,Total,139.0
Latvia,2021,Number,Total,147.0
Latvia,2022,Number,Total,113.0
Malta,2000,Number,Total,15.0
Malta,2001,Number,Total,16.0
Malta,2002,Number,Total,16.0
Malta,2003,Number,Total,16.0
Malta,2004,Number,Total,13.0
Malta,2005,Number,Total,17.0
Malta,2006,Number,Total,11.0
Malta,2007,Number,Total,12.0
Malta,2008,Number,Total,9.0
Malta,2009,Number,Total,15.0
Malta,2010,Number,Total,13.0
Malta,2011,Number,Total,16.0
Malta,2012,Number,Total,9.0
Malta,2013,Number,Total,17.0
Malta,2014,Number,Total,10.0
Malta,2015,Number,Total,11.0
Malta,2016,Number,Total,23.0
Malta,2017,Number,Total,19.0
Malta,2018,Number,Total,18.0
Malta,2019,Number,Total,16.0
Malta,2020,Number,Total,12.0
Malta,2021,Number,Total,9.0
Malta,2022,Number,Total,26.0
Netherlands,2000,Number,Total,1082.0
Netherlands,2001,Number,Total,993.0
Netherlands,2002,Number,Total,987.0
Netherlands,2003,Number,Total,1028.0
Netherlands,2004,Number,Total,804.0
Netherlands,2005,Number,Total,750.0
Netherlands,2006,Number,Total,730.0
Netherlands,2007,Number,Total,709.0
Netherlands,2008,Number,Total,677.0
Netherlands,2009,Number,Total,644.0
Netherlands,2010,Number,Total,537.0
Netherlands,2011,Number,Total,546.0
Netherlands,2012,Number,Total,562.0
Netherlands,2013,Number,Total,476.0
Netherlands,2014,Number,Total,476.0
Netherlands,2015,Number,Total,531.0
Netherlands,2016,Number,Total,533.0
Netherlands,2017,Number,Total,535.0
Netherlands,2018,Number,Total,598.0
Netherlands,2019,Number,Total,586.0
Netherlands,2020,Number,Total,515.0
Netherlands,2021,Number,Total,509.0
Netherlands,2022,Number,Total,655.0
Norway,2000,Number,Total,341.0
Norway,2001,Number,Total,275.0
Norway,2002,Number,Total,310.0
Norway,2003,Number,Total,280.0
Norway,2004,Number,Total,257.0
Norway,2005,Number,Total,224.0
Norway,2006,Number,Total,242.0
Norway,2007,Number,Total,233.0
Norway,2008,Number,Total,255.0
Norway,2009,Number,Total,212.0
Norway,2010,Number,Total,208.0
Norway,2011,Number,Total,168.0
Norway,2012,Number,Total,145.0
Norway,2013,Number,Total,187.0
Norway,2014,Number,Total,147.0
Norway,2015,Number,Total,117.0
Norway,2016,Number,Total,135.0
Norway,2017,Number,Total,106.0
Norway,2018,Number,Total,108.0
Norway,2019,Number,Total,108.0
Norway,2020,Number,Total,93.0
Norway,2021,Number,Total,80.0
Norway,2022,Number,Total,116.0
Poland,2000,Number,Total,6294.0
Poland,2001,Number,Total,5534.0
Poland,2002,Number,Total,5826.0
Poland,2003,Number,Total,5642.0
Poland,2004,Number,Total,5712.0
Poland,2005,Number,Total,5444.0
Poland,2006,Number,Total,5243.0
Poland,2007,Number,Total,5583.0
Poland,2008,Number,Total,5437.0
Poland,2009,Number,Total,4572.0
Poland,2010,Number,Total,3908.0
Poland,2011,Number,Total,4189.0
Poland,2012,Number,Total,3571.0
Poland,2013,Number,Total,3357.0
Poland,2014,Number,Total,3202.0
Poland,2015,Number,Total,2938.0
Poland,2016,Number,Total,3026.0
Poland,2017,Number,Total,2831.0
Poland,2018,Number,Total,2862.0
Poland,2019,Number,Total,2909.0
Poland,2020,Number,Total,2491.0
Poland,2021,Number,Total,2245.0
Poland,2022,Number,Total,1896.0
Portugal,2000,Number,Total,1836.0
Portugal,2001,Number,Total,1655.0
Portugal,2002,Number,Total,1653.0
Portugal,2003,Number,Total,1523.0
Portugal,2004,Number,Total,1283.0
Portugal,2005,Number,Total,1228.0
Portugal,2006,Number,Total,949.0
Portugal,2007,Number,Total,958.0
Portugal,2008,Number,Total,867.0
Portugal,2009,Number,Total,823.0
Portugal,2010,Number,Total,937.0
Portugal,2011,Number,Total,891.0
Portugal,2012,Number,Total,718.0
Portugal,2013,Number,Total,637.0
Portugal,2014,Number,Total,638.0
Portugal,2015,Number,Total,593.0
Portugal,2016,Number,Total,563.0
Portugal,2017,Number,Total,602.0
Portugal,2018,Number,Total,700.0
Portugal,2019,Number,Total,688.0
Portugal,2020,Number,Total,536.0
Portugal,2021,Number,Total,561.0
Portugal,2022,Number,Total,618.0
Romania,2000,Number,Total,2466.0
Romania,2001,Number,Total,2450.0
Romania,2002,Number,Total,2411.0
Romania,2003,Number,Total,2229.0
Romania,2004,Number,Total,2442.0
Romania,2005,Number,Total,2629.0
Romania,2006,Number,Total,2587.0
Romania,2007,Number,Total,2800.0
Romania,2008,Number,Total,3065.0
Romania,2009,Number,Total,2796.0
Romania,2010,Number,Total,2377.0
Romania,2011,Number,Total,2018.0
Romania,2012,Number,Total,2042.0
Romania,2013,Number,Total,1861.0
Romania,2014,Number,Total,1818.0
Romania,2015,Number,Total,1893.0
Romania,2016,Number,Total,1913.0
Romania,2017,Number,Total,1951.0
Romania,2018,Number,Total,1867.0
Romania,2019,Number,Total,1864.0
Romania,2020,Number,Total,1644.0
Romania,2021,Number,Total,1779.0
Romania,2022,Number,Total,1633.0
Sweden,2000,Number,Total,591.0
Sweden,2001,Number,Total,583.0
Sweden,2002,Number,Total,560.0
Sweden,2003,Number,Total,529.0
Sweden,2004,Number,Total,480.0
Sweden,2005,Number,Total,440.0
Sweden,2006,Number,Total,445.0
Sweden,2007,Number,Total,471.0
Sweden,2008,Number,Total,397.0
Sweden,2009,Number,Total,358.0
Sweden,2010,Number,Total,266.0
Sweden,2011,Number,Total,319.0
Sweden,2012,Number,Total,285.0
Sweden,2013,Number,Total,260.0
Sweden,2014,Number,Total,270.0
Sweden,2015,Number,Total,259.0
Sweden,2016,Number,Total,270.0
Sweden,2017,Number,Total,253.0
Sweden,2018,Number,Total,324.0
Sweden,2019,Number,Total,221.0
Sweden,2020,Number,Total,204.0
Sweden,2021,Number,Total,210.0
Sweden,2022,Number,Total,227.0
Slovenia,2000,Number,Total,314.0
Slovenia,2001,Number,Total,278.0
Slovenia,2002,Number,Total,269.0
Slovenia,2003,Number,Total,242.0
Slovenia,2004,Number,Total,274.0
Slovenia,2005,Number,Total,258.0
Slovenia,2006,Number,Total,262.0
Slovenia,2007,Number,Total,293.0
Slovenia,2008,Number,Total,214.0
Slovenia,2009,Number,Total,171.0
Slovenia,2010,Number,Total,138.0
Slovenia,2011,Number,Total,141.0
Slovenia,2012,Number,Total,130.0
Slovenia,2013,Number,Total,125.0
Slovenia,2014,Number,Total,108.0
Slovenia,2015,Number,Total,120.0
Slovenia,2016,Number,Total,130.0
Slovenia,2017,Number,Total,104.0
Slovenia,2018,Number,Total,91.0
Slovenia,2019,Number,Total,102.0
Slovenia,2020,Number,Total,80.0
Slovenia,2021,Number,Total,114.0
Slovenia,2022,Number,Total,85.0
Slovakia,2000,Number,Total,628.0
Slovakia,2001,Number,Total,625.0
Slovakia,2002,Number,Total,625.0
Slovakia,2003,Number,Total,653.0
Slovakia,2004,Number,Total,608.0
Slovakia,2005,Number,Total,606.0
Slovakia,2006,Number,Total,614.0
Slovakia,2007,Number,Total,661.0
Slovakia,2008,Number,Total,606.0
Slovakia,2009,Number,Total,384.0
Slovakia,2010,Number,Total,371.0
Slovakia,2011,Number,Total,325.0
Slovakia,2012,Number,Total,352.0
Slovakia,2013,Number,Total,251.0
Slovakia,2014,Number,Total,295.0
Slovakia,2015,Number,Total,310.0
Slovakia,2016,Number,Total,275.0
Slovakia,2017,Number,Total,276.0
Slovakia,2018,Number,Total,260.0
Slovakia,2019,Number,Total,270.0
Slovakia,2020,Number,Total,247.0
Slovakia,2021,Number,Total,247.0
Slovakia,2022,Number,Total,266.0
United Kingdom,2000,Number,Total,3580.0
United Kingdom,2001,Number,Total,3598.0
United Kingdom,2002,Number,Total,3581.0
United Kingdom,2003,Number,Total,3658.0
United Kingdom,2004,Number,Total,3368.0
United Kingdom,2005,Number,Total,3336.0
United Kingdom,2006,Number,Total,3298.0
United Kingdom,2007,Number,Total,3059.0
United Kingdom,2008,Number,Total,2645.0
United Kingdom,2009,Number,Total,2337.0
United Kingdom,2010,Number,Total,1905.0
United Kingdom,2011,Number,Total,1960.0
United Kingdom,2012,Number,Total,1802.0
United Kingdom,2013,Number,Total,1770.0
United Kingdom,2014,Number,Total,1854.0
United Kingdom,2015,Number,Total,1804.0
United Kingdom,2016,Number,Total,1860.0
United Kingdom,2017,Number,Total,1856.0
United Kingdom,2018,Number,Total,1839.0
Austria,2000,Rate,Total,12.2
Austria,2001,Rate,Total,11.9
Austria,2002,Rate,Total,11.8
Austria,2003,Rate,Total,11.5
Austria,2004,Rate,Total,10.7
Austria,2005,Rate,Total,9.3
Austria,2006,Rate,Total,8.8
Austria,2007,Rate,Total,8.3
Austria,2008,Rate,Total,8.2
Austria,2009,Rate,Total,7.6
Austria,2010,Rate,Total,6.6
Austria,2011,Rate,Total,6.2
Austria,2012,Rate,Total,6.3
Austria,2013,Rate,Total,5.4
Austria,2014,Rate,Total,5.0
Austria,2015,Rate,Total,5.5
Austria,2016,Rate,Total,4.9
Austria,2017,Rate,Total,4.7
Austria,2018,Rate,Total,4.6
Austria,2019,Rate,Total,4.7
Austria,2020,Rate,Total,3.9
Austria,2021,Rate,Total,4.0
Austria,2022,Rate,Total,4.1
Belgium,2000,Rate,Total,14.3
Belgium,2001,Rate,Total,14.4
Belgium,2002,Rate,Total,12.6
Belgium,2003,Rate,Total,11.7
Belgium,2004,Rate,Total,11.2
Belgium,2005,Rate,Total,10.4
Belgium,2006,Rate,Total,10.1
Belgium,2007,Rate,Total,10.1
Belgium,2008,Rate,Total,8.8
Belgium,2009,Rate,Total,8.7
Belgium,2010,Rate,Total,7.8
Belgium,2011,Rate,Total,8.0
Belgium,2012,Rate,Total,7.4
Belgium,2013,Rate,Total,6.8
Belgium,2014,Rate,Total,6.6
Belgium,2015,Rate,Total,6.8
Belgium,2016,Rate,Total,5.9
Belgium,2017,Rate,Total,5.4
Belgium,2018,Rate,Total,5.3
Belgium,2019,Rate,Total,5.6
Belgium,2020,Rate,Total,4.3
Belgium,2021,Rate,Total,4.5
Belgium,2022,Rate,Total,4.6
Bulgaria,2000,Rate,Total,12.4
Bulgaria,2001,Rate,Total,12.6
Bulgaria,2002,Rate,Total,12.2
Bulgaria,2003,Rate,Total,12.3
Bulgaria,2004,Rate,Total,12.2
Bulgaria,2005,Rate,Total,12.5
Bulgaria,2006,Rate,Total,13.7
Bulgaria,2007,Rate,Total,13.3
Bulgaria,2008,Rate,Total,14.2
Bulgaria,2009,Rate,Total,12.1
Bulgaria,2010,Rate,Total,10.5
Bulgaria,2011,Rate,Total,8.9
Bulgaria,2012,Rate,Total,8.2
Bulgaria,2013,Rate,Total,8.4
Bulgaria,2014,Rate,Total,9.3
Bulgaria,2015,Rate,Total,10.1
Bulgaria,2016,Rate,Total,10.3
Bulgaria,2017,Rate,Total,10.0
Bulgaria,2018,Rate,Total,9.1
Bulgaria,2019,Rate,Total,9.5
Bulgaria,2020,Rate,Total,7.1
Bulgaria,2021,Rate,Total,8.6
Bulgaria,2022,Rate,Total,8.2
Switzerland,2000,Rate,Total,8.2
Switzerland,2001,Rate,Total,7.5
Switzerland,2002,Rate,Total,7.0
Switzerland,2003,Rate,Total,7.4
Switzerland,2004,Rate,Total,6.9
Switzerland,2005,Rate,Total,5.5
Switzerland,2006,Rate,Total,4.9
Switzerland,2007,Rate,Total,5.1
Switzerland,2008,Rate,Total,4.7
Switzerland,2009,Rate,Total,4.5
Switzerland,2010,Rate,Total,4.2
Switzerland,2011,Rate,Total,4.0
Switzerland,2012,Rate,Total,4.2
Switzerland,2013,Rate,Total,3.3
Switzerland,2014,Rate,Total,3.0
Switzerland,2015,Rate,Total,3.1
Switzerland,2016,Rate,Total,2.6
Switzerland,2017,Rate,Total,2.7
Switzerland,2018,Rate,Total,2.7
Switzerland,2019,Rate,Total,2.2
Switzerland,2020,Rate,Total,2.6
Switzerland,2021,Rate,Total,2.3
Switzerland,2022,Rate,Total,2.7
Cyprus,2000,Rate,Total,16.0
Cyprus,2001,Rate,Total,14.0
Cyprus,2002,Rate,Total,13.2
Cyprus,2003,Rate,Total,13.5
Cyprus,2004,Rate,Total,16.1
Cyprus,2005,Rate,Total,13.8
Cyprus,2006,Rate,Total,11.5
Cyprus,2007,Rate,Total,11.6
Cyprus,2008,Rate,Total,10.4
Cyprus,2009,Rate,Total,8.8
Cyprus,2010,Rate,Total,7.2
Cyprus,2011,Rate,Total,8.3
Cyprus,2012,Rate,Total,5.9
Cyprus,2013,Rate,Total,5.1
Cyprus,2014,Rate,Total,5.3
Cyprus,2015,Rate,Total,6.7
Cyprus,2016,Rate,Total,5.4
Cyprus,2017,Rate,Total,6.2
Cyprus,2018,Rate,Total,5.6
Cyprus,2019,Rate,Total,5.9
Cyprus,2020,Rate,Total,5.4
Cyprus,2021,Rate,Total,5.0
Cyprus,2022,Rate,Total,4.1
Czechia,2000,Rate,Total,14.5
Czechia,2001,Rate,Total,13.0
Czechia,2002,Rate,Total,14.0
Czechia,2003,Rate,Total,14.2
Czechia,2004,Rate,Total,13.6
Czechia,2005,Rate,Total,12.6
Czechia,2006,Rate,Total,10.4
Czechia,2007,Rate,Total,11.9
Czechia,2008,Rate,Total,10.4
Czechia,2009,Rate,Total,8.6
Czechia,2010,Rate,Total,7.7
Czechia,2011,Rate,Total,7.4
Czechia,2012,Rate,Total,7.1
Czechia,2013,Rate,Total,6.2
Czechia,2014,Rate,Total,6.5
Czechia,2015,Rate,Total,7.0
Czechia,2016,Rate,Total,5.8
Czechia,2017,Rate,Total,5.4
Czechia,2018,Rate,Total,6.2
Czechia,2019,Rate,Total,5.8
Czechia,2020,Rate,Total,4.8
Czechia,2021,Rate,Total,5.1
Czechia,2022,Rate,Total,4.9
Germany,2000,Rate,Total,9.1
Germany,2001,Rate,Total,8.5
Germany,2002,Rate,Total,8.3
Germany,2003,Rate,Total,8.0
Germany,2004,Rate,Total,7.1
Germany,2005,Rate,Total,6.5
Germany,2006,Rate,Total,6.2
Germany,2007,Rate,Total,6.0
Germany,2008,Rate,Total,5.5
Germany,2009,Rate,Total,5.1
Germany,2010,Rate,Total,4.5
Germany,2011,Rate,Total,5.0
Germany,2012,Rate,Total,4.5
Germany,2013,Rate,Total,4.1
Germany,2014,Rate,Total,4.2
Germany,2015,Rate,Total,4.2
Germany,2016,Rate,Total,3.9
Germany,2017,Rate,Total,3.8
Germany,2018,Rate,Total,4.0
Germany,2019,Rate,Total,3.7
Germany,2020,Rate,Total,3.3
Germany,2021,Rate,Total,3.1
Germany,2022,Rate,Total,3.3
Denmark,2000,Rate,Total,9.3
Denmark,2001,Rate,Total,8.0
Denmark,2002,Rate,Total,8.6
Denmark,2003,Rate,Total,8.0
Denmark,2004,Rate,Total,6.8
Denmark,2005,Rate,Total,6.1
Denmark,2006,Rate,Total,5.6
Denmark,2007,Rate,Total,7.4
Denmark,2008,Rate,Total,7.4
Denmark,2009,Rate,Total,5.5
Denmark,2010,Rate,Total,4.6
Denmark,2011,Rate,Total,3.9
Denmark,2012,Rate,Total,3.0
Denmark,2013,Rate,Total,3.4
Denmark,2014,Rate,Total,3.2
Denmark,2015,Rate,Total,3.1
Denmark,2016,Rate,Total,3.7
Denmark,2017,Rate,Total,3.0
Denmark,2018,Rate,Total,3.0
Denmark,2019,Rate,Total,3.4
Denmark,2020,Rate,Total,2.8
Denmark,2021,Rate,Total,2.2
Denmark,2022,Rate,Total,2.6
Estonia,2000,Rate,Total,14.6
Estonia,2001,Rate,Total,14.3
Estonia,2002,Rate,Total,16.2
Estonia,2003,Rate,Total,12.0
Estonia,2004,Rate,Total,12.5
Estonia,2005,Rate,Total,12.5
Estonia,2006,Rate,Total,15.1
Estonia,2007,Rate,Total,14.6
Estonia,2008,Rate,Total,9.9
Estonia,2009,Rate,Total,7.3
Estonia,2010,Rate,Total,5.9
Estonia,2011,Rate,Total,7.6
Estonia,2012,Rate,Total,6.6
Estonia,2013,Rate,Total,6.1
Estonia,2014,Rate,Total,5.9
Estonia,2015,Rate,Total,5.1
Estonia,2016,Rate,Total,5.4
Estonia,2017,Rate,Total,3.6
Estonia,2018,Rate,Total,5.1
Estonia,2019,Rate,Total,3.9
Estonia,2020,Rate,Total,4.4
Estonia,2021,Rate,Total,4.1
Estonia,2022,Rate,Total,3.6
Greece,2000,Rate,Total,18.9
Greece,2001,Rate,Total,17.3
Greece,2002,Rate,Total,15.0
Greece,2003,Rate,Total,14.7
Greece,2004,Rate,Total,15.2
Greece,2005,Rate,Total,15.1
Greece,2006,Rate,Total,15.0
Greece,2007,Rate,Total,14.6
Greece,2008,Rate,Total,14.0
Greece,2009,Rate,Total,13.1
Greece,2010,Rate,Total,11.3
Greece,2011,Rate,Total,10.3
Greece,2012,Rate,Total,8.9
Greece,2013,Rate,Total,8.0
Greece,2014,Rate,Total,7.3
Greece,2015,Rate,Total,7.3
Greece,2016,Rate,Total,7.6
Greece,2017,Rate,Total,6.8
Greece,2018,Rate,Total,6.5
Greece,2019,Rate,Total,6.4
Greece,2020,Rate,Total,5.5
Greece,2021,Rate,Total,5.9
Greece,2022,Rate,Total,6.3
Spain,2000,Rate,Total,14.2
Spain,2001,Rate,Total,13.4
Spain,2002,Rate,Total,12.8
Spain,2003,Rate,Total,12.7
Spain,2004,Rate,Total,11.0
Spain,2005,Rate,Total,10.1
Spain,2006,Rate,Total,9.2
Spain,2007,Rate,Total,8.4
Spain,2008,Rate,Total,6.7
Spain,2009,Rate,Total,5.8
Spain,2010,Rate,Total,5.2
Spain,2011,Rate,Total,4.4
Spain,2012,Rate,Total,4.0
Spain,2013,Rate,Total,3.6
Spain,2014,Rate,Total,3.6
Spain,2015,Rate,Total,3.6
Spain,2016,Rate,Total,3.9
Spain,2017,Rate,Total,3.9
Spain,2018,Rate,Total,3.9
Spain,2019,Rate,Total,3.7
Spain,2020,Rate,Total,2.9
Spain,2021,Rate,Total,3.2
Spain,2022,Rate,Total,3.7
European Union - 27 countries (from 2020),2000,Rate,Total,12.5
European Union - 27 countries (from 2020),2001,Rate,Total,11.9
European Union - 27 countries (from 2020),2002,Rate,Total,11.7
European Union - 27 countries (from 2020),2003,Rate,Total,11.0
European Union - 27 countries (from 2020),2004,Rate,Total,10.3
European Union - 27 countries (from 2020),2005,Rate,Total,9.8
European Union - 27 countries (from 2020),2006,Rate,Total,9.2
European Union - 27 countries (from 2020),2007,Rate,Total,9.1
European Union - 27 countries (from 2020),2008,Rate,Total,8.4
European Union - 27 countries (from 2020),2009,Rate,Total,7.5
European Union - 27 countries (from 2020),2010,Rate,Total,6.7
European Union - 27 countries (from 2020),2011,Rate,Total,6.5
European Union - 27 countries (from 2020),2012,Rate,Total,6.0
European Union - 27 countries (from 2020),2013,Rate,Total,5.5
European Union - 27 countries (from 2020),2014,Rate,Total,5.5
European Union - 27 countries (from 2020),2015,Rate,Total,5.5
European Union - 27 countries (from 2020),2016,Rate,Total,5.4
European Union - 27 countries (from 2020),2017,Rate,Total,5.3
European Union - 27 countries (from 2020),2018,Rate,Total,5.2
European Union - 27 countries (from 2020),2019,Rate,Total,5.1
European Union - 27 countries (from 2020),2020,Rate,Total,4.2
European Union - 27 countries (from 2020),2021,Rate,Total,4.5
European Union - 27 countries (from 2020),2022,Rate,Total,4.6
Finland,2000,Rate,Total,7.7
Finland,2001,Rate,Total,8.3
Finland,2002,Rate,Total,8.0
Finland,2003,Rate,Total,7.3
Finland,2004,Rate,Total,7.2
Finland,2005,Rate,Total,7.2
Finland,2006,Rate,Total,6.4
Finland,2007,Rate,Total,7.2
Finland,2008,Rate,Total,6.5
Finland,2009,Rate,Total,5.2
Finland,2010,Rate,Total,5.1
Finland,2011,Rate,Total,5.4
Finland,2012,Rate,Total,4.7
Finland,2013,Rate,Total,4.7
Finland,2014,Rate,Total,4.2
Finland,2015,Rate,Total,4.9
Finland,2016,Rate,Total,4.7
Finland,2017,Rate,Total,4.3
Finland,2018,Rate,Total,4.3
Finland,2019,Rate,Total,3.8
Finland,2020,Rate,Total,4.0
Finland,2021,Rate,Total,4.1
Finland,2022,Rate,Total,3.5
France,2000,Rate,Total,13.3
France,2001,Rate,Total,13.3
France,2002,Rate,Total,12.4
France,2003,Rate,Total,9.7
France,2004,Rate,Total,8.8
France,2005,Rate,Total,8.4
France,2006,Rate,Total,7.4
France,2007,Rate,Total,7.2
France,2008,Rate,Total,6.7
France,2009,Rate,Total,6.6
France,2010,Rate,Total,6.2
France,2011,Rate,Total,6.1
France,2012,Rate,Total,5.6
France,2013,Rate,Total,5.0
France,2014,Rate,Total,5.1
France,2015,Rate,Total,5.2
France,2016,Rate,Total,5.2
France,2017,Rate,Total,5.1
